tconst	averageRating	numVotes
tt10183846	5.8	245
tt10183870	5.5	12
tt10185752	8.1	277
tt10187130	7.1	38
tt10187146	7.9	55
tt10187208	6.8	9030
tt1018728	7.4	439
tt10187378	7.3	58
tt10187550	7.1	117
tt1018765	6.1	21750
tt10187680	6.8	4454
tt10187686	7.8	1123
tt10187766	4.2	230
tt10187780	2.2	12
tt10187792	6.3	79
tt10187800	4.0	131
tt10187822	2.8	8
tt10188074	3.2	27
tt10188156	4.3	17
tt10188162	4.1	94
tt10188328	5.9	44
tt10188398	5.5	306
tt10188444	6.7	32
tt10189300	7.7	351
tt10189466	6.2	175
tt10189514	9.1	104282
tt10189536	5.9	23
tt10189540	5.8	60
tt10189594	5.9	30
tt10189776	6.2	77
tt10190390	5.4	67
tt10191866	7.6	359
tt10192260	7.3	7
tt10192308	3.6	14
tt10192466	6.1	8
tt10192566	4.9	2902
tt10192598	6.4	33
tt10192640	5.4	132
tt10192646	8.2	7
tt10192704	6.8	2178
tt10193064	8.5	92
tt10193468	7.0	23
tt10193752	7.6	59
tt10194080	7.7	68
tt10195180	7.8	7
tt10195210	5.9	443
tt10195288	8.0	39
tt10195336	7.7	10
tt10195452	6.9	3241
tt10195614	4.4	1417
tt10195722	5.0	54
tt10195890	5.7	89
tt10195976	5.9	194
tt10196086	6.4	15
tt10196108	6.4	81
tt10196140	6.5	1112
tt10196142	4.5	1954
tt10196202	7.7	14
tt10196398	6.8	3940
tt10196440	7.4	128
tt10196464	7.5	4838
tt10196480	7.0	70
tt10196516	6.9	28
tt10196568	7.7	10
tt10196578	7.2	46
tt10196620	5.8	90
tt10197354	8.4	311
tt10197632	7.8	11
tt10197650	6.0	346
tt10197804	4.2	16
tt10198072	4.5	880
tt10198270	7.1	18
tt10198952	6.6	11
tt10199586	6.7	8998
tt10199588	5.0	27
tt10199590	7.6	23010
tt10199640	7.1	10309
tt10199664	7.1	1188
tt10199668	5.6	170
tt10199670	4.6	1024
tt10199914	6.8	14153
tt10199974	8.1	4401
tt10200522	2.2	21
tt1020072	7.5	89793
tt10201328	5.7	94
tt10203002	4.4	7
tt10203238	8.0	25
tt10203480	5.3	18
tt10203762	5.7	12
tt10203788	4.3	62
tt10203842	7.2	862
tt10203940	3.9	115
tt10203982	5.5	152
tt10204060	6.4	39
tt10204276	9.2	57
tt10204300	5.8	28
tt10204316	3.4	128
tt10204366	6.6	1332
tt10204392	7.0	6
tt10204512	3.7	454
tt10204704	4.0	70
tt10204756	6.6	34
tt10204940	7.3	2030
tt10204998	4.2	546
tt10205016	6.8	11
tt10205046	5.2	96
tt10205358	5.8	43
tt10206162	6.0	13
tt10206188	6.6	779
tt10206204	4.4	27
tt10206400	5.3	204
tt10206614	5.6	156
tt10206818	6.9	206
tt10207532	8.6	7
tt10207562	6.8	5
tt10207588	9.6	86
tt10207710	4.6	516
tt10207850	4.9	347
tt10207954	6.9	582
tt10208192	6.4	135
tt10208194	6.7	2338
tt10208198	6.9	11126
tt10208494	6.1	15
tt10208548	6.1	193
tt10209164	6.6	117
tt10209268	5.8	16
tt1020982	6.7	163
tt10209956	8.2	20
tt10209962	7.3	7
tt10210182	6.5	820
tt10210810	8.9	9
tt10210882	6.3	81
tt10213066	4.4	20
tt10213294	4.4	35
tt10213380	6.3	1047
tt10213454	7.4	31
tt10213480	7.8	6
tt10214162	6.9	14
tt10214178	8.0	6
tt10214198	5.4	23
tt10214220	8.4	41
tt10214316	4.7	148
tt10214496	7.2	746
tt10214520	6.8	44
tt10214584	7.5	33
tt10214754	7.3	160
tt10214826	8.4	11772
tt10214842	3.2	895
tt10214900	8.0	12
tt10214908	2.7	8
tt10215026	5.5	125
tt10215134	7.0	55
tt10215424	7.0	1579
tt10216812	1.4	136
tt10217148	8.3	26
tt10217460	7.0	10
tt10217550	7.4	2037
tt10217566	8.3	31
tt10217624	7.1	118
tt10217780	6.0	217
tt10217930	6.8	47
tt10218112	9.5	18
tt10218172	6.5	71
tt10218664	6.2	1908
tt10218674	5.6	901
tt10218782	4.8	34
tt10218838	4.7	274
tt10218878	5.0	5
tt10218912	7.2	5775
tt10219146	7.1	807
tt10219406	6.0	351
tt10219512	6.1	11
tt10219674	5.0	125
tt10219730	3.9	8
tt10220138	8.7	6
tt10220406	2.5	179
tt10221732	6.6	9
tt10222594	1.8	19
tt10222752	5.3	147
tt10223114	5.0	45
tt10223546	5.8	647
tt10223552	6.5	431
tt10223876	2.7	345
tt10224624	6.0	454
tt10224714	5.0	15
tt10224808	6.2	31
tt10224912	7.6	10
tt10225092	6.5	951
tt10225098	8.8	8
tt10225288	6.4	176
tt10225400	2.2	8
tt10225926	3.7	214
tt10226012	6.3	17
tt10227282	8.7	12
tt10228134	5.6	25412
tt10228168	6.8	6268
tt10228180	5.9	171
tt10228188	5.9	71
tt10228204	6.2	1090
tt10228214	6.1	60
tt10228546	6.6	250
tt1022871	4.9	13
tt10229068	8.1	13
tt10229550	5.2	22
tt10229558	6.1	14031
tt10229588	7.2	14
tt10229598	7.4	2224
tt10229602	5.7	163
tt10229794	5.7	374
tt10229824	8.6	22
tt10229846	6.3	150
tt10229930	4.3	9
tt10229932	7.4	200
tt10229936	5.4	70
tt10229982	6.6	820
tt10230042	5.0	7
tt10230288	7.0	31
tt10230290	6.9	31
tt10230316	7.3	42
tt10230376	3.9	67
tt10230404	4.3	4983
tt10230414	6.8	7072
tt10230422	5.8	5461
tt10230426	4.8	19520
tt10230436	7.6	1211
tt10230492	5.4	136
tt10230576	7.9	59
tt10230994	5.6	23043
tt10231478	6.9	17
tt10232800	7.6	5
tt10233050	9.0	21
tt10233354	4.7	24
tt1023336	8.6	8
tt10233406	3.8	125
tt1023345	6.2	132
tt10233502	7.0	16
tt10233504	8.9	8
tt10234084	4.3	60
tt10234240	7.1	85
tt10234450	2.8	229
tt10234470	4.7	88
tt10234494	3.9	51
tt10234650	4.9	15
tt10234732	8.2	8
tt10234740	5.0	20
tt10234992	5.1	11
tt10235018	3.2	30
tt10235118	9.6	22
tt10235600	3.5	1163
tt10235718	5.0	1644
tt10235786	5.6	19
tt10236328	6.9	10
tt10237592	5.3	69
tt10237612	7.1	586
tt10237902	7.6	397
tt10238680	7.3	33
tt10238708	4.3	188
tt10238748	5.4	5
tt10238788	2.7	615
tt10238816	7.8	72
tt10238890	3.9	12
tt10239320	6.1	442
tt10239930	4.0	1270
tt10240656	5.8	79
tt10240688	5.8	349
tt10240720	4.6	79
tt10240752	5.2	24
tt10240886	7.4	113
tt10241024	6.5	23
tt10241582	7.3	54
tt10242898	7.3	10
tt10243430	3.3	22
tt10243676	5.4	193
tt10243678	6.5	4561
tt10243774	6.0	19
tt10243870	7.3	15
tt10243992	6.2	8203
tt10244008	5.6	1650
tt10244396	7.8	6
tt10244450	8.6	9
tt10244472	4.1	51
tt10244544	7.1	9
tt10244550	6.1	39
tt10244592	6.2	30
tt10244726	7.0	775
tt10244754	6.7	800
tt10244756	6.7	236
tt10244760	6.4	385
tt10244774	3.7	130
tt10244910	6.8	13
tt10245360	3.7	106
tt10245450	7.5	150
tt10245616	6.5	28
tt10245776	3.0	145
tt10245928	6.5	6
tt10245956	6.6	41
tt10246058	7.8	5
tt10246140	6.6	12
tt1024648	7.7	595131
tt1024666	2.7	156
tt10247160	8.3	31
tt10247678	4.3	3847
tt1024770	4.9	751
tt10247750	6.3	61
tt10248334	7.0	364
tt10248344	3.2	64
tt1024855	5.2	1137
tt10249292	4.8	13
tt10249374	7.8	348
tt10249780	7.4	1126
tt10250750	5.5	182
tt10250790	8.1	10
tt1025100	5.7	105292
tt1025102	5.5	368
tt10251034	7.7	60
tt10251300	5.4	58
tt10251434	7.4	1547
tt10251538	5.4	755
tt10251962	4.8	50
tt10252064	3.8	6
tt10252330	6.6	607
tt10253466	5.6	2566
tt10253816	6.8	1057
tt10254472	6.8	125
tt10254662	5.2	31
tt10254986	6.8	637
tt10255320	3.5	419
tt10255374	4.3	238
tt10255880	7.7	7
tt10256196	7.0	9
tt10256238	8.2	703
tt10256570	6.3	1873
tt10256818	9.0	49
tt10256894	4.8	71
tt10257110	6.1	72
tt10257496	3.9	9
tt10257924	2.7	55
tt10259162	5.5	73
tt10260042	7.1	1511
tt10260294	3.9	430
tt10260382	7.3	80
tt10260408	8.3	307
tt10260534	4.8	568
tt10260554	3.3	15
tt10260672	6.0	8
tt10260692	5.5	1282
tt10260810	4.2	27
tt10260844	3.6	444
tt10261338	5.6	213
tt10262112	7.1	11
tt10262160	5.7	102
tt10262168	4.2	67
tt10262268	7.9	137
tt10262346	5.3	41
tt10262380	5.9	3082
tt10262492	3.7	54
tt10262522	6.2	27
tt10262632	6.5	14
tt10262648	7.6	1592
tt10262712	6.7	63
tt10263296	7.3	102
tt10263320	2.7	8610
tt10263514	6.1	15
tt10264340	2.5	5593
tt10264562	9.2	12
tt10264732	7.3	55
tt10264878	5.5	318
tt10265034	6.6	7390
tt10265444	6.9	43
tt10266862	7.0	11
tt10267020	5.4	31
tt10267396	7.5	421
tt10267436	5.2	15
tt10267720	7.2	13
tt10268316	3.0	19
tt10268436	6.8	13
tt10268496	5.6	8
tt10268550	6.7	405
tt10268654	6.6	14
tt10268708	7.0	47
tt10268922	5.5	220
tt10269016	6.5	139
tt10269474	6.8	5
tt10269620	4.9	41
tt10269680	4.2	306
tt10269684	3.8	169
tt10269890	7.4	170
tt10270008	7.7	6
tt10270100	3.1	34
tt10270114	3.3	236
tt10270122	7.0	15
tt10270164	3.2	32
tt10270344	6.5	72
tt10270592	5.6	355
tt10270944	4.7	13
tt10271516	6.5	40
tt10271638	5.6	14
tt10272290	7.8	9
tt10272386	8.3	109735
tt10272460	7.2	214
tt10272534	6.4	3421
tt10272966	6.2	181
tt10273074	7.4	42
tt10273384	2.7	263
tt10274124	7.0	8
tt10274284	6.1	6536
tt10274466	1.8	40
tt10274594	7.1	276
tt10274598	2.9	18
tt10274638	7.8	49
tt10274962	6.6	16
tt10275080	2.0	279
tt10275180	4.4	19
tt10275398	4.7	48
tt10275440	6.1	457
tt10275546	7.1	626
tt10275986	8.4	20
tt10276054	5.9	130
tt10276074	8.1	12
tt10276114	8.3	56
tt10276160	4.8	182
tt10276328	4.9	98
tt10276470	6.2	11954
tt10276554	7.6	391
tt10276706	2.8	314
tt10277744	8.2	6
tt10278136	5.8	13
tt1027820	5.7	4708
tt10278276	4.4	37
tt10278294	4.3	9
tt10278386	4.3	155
tt10278446	8.2	14
tt10278510	5.7	7
tt1027873	3.5	427
tt10278930	8.2	334
tt10279010	5.8	600
tt10279092	7.5	40
tt10279102	6.4	29
tt10279104	7.3	26
tt10279276	6.5	11
tt10279362	5.9	5333
tt10280172	4.5	74
tt10280220	6.8	375
tt10280276	4.2	72571
tt10280296	8.8	31575
tt10280636	7.8	7
tt10281468	2.3	30
tt10281564	7.3	18
tt10283234	7.7	9
tt10283902	6.3	2563
tt10283960	6.3	77
tt10283978	8.2	6
tt10284716	5.5	65
tt10285826	7.4	9
tt10286140	6.4	123
tt10286746	5.0	71
tt10287376	5.9	699
tt10287616	5.8	175
tt10287812	8.2	20
tt10287880	6.6	82
tt10287908	5.2	168
tt10287954	7.0	18009
tt10288202	4.4	20
tt10288320	6.2	193
tt10288566	7.8	120588
tt10288820	5.4	149
tt10288952	7.3	37
tt10289196	6.8	6
tt10289350	4.8	209
tt10289732	7.1	17
tt10289896	7.5	6
tt10289996	7.4	1288
tt10290062	7.0	177
tt10290160	7.1	93
tt10290198	6.4	24
tt10290218	6.4	59
tt10290352	6.2	343
tt10290510	5.5	414
tt10290998	7.0	105
tt10291544	5.2	612
tt10292050	5.9	303
tt10292070	6.9	17
tt10292116	6.8	55
tt1029231	5.3	22070
tt10292338	6.5	6
tt10292952	7.4	38
tt10292974	6.5	16
tt10293074	6.0	61
tt10293308	3.1	490
tt10293406	7.0	29440
tt1029360	4.9	57077
tt10293664	7.5	11
tt1029385	6.6	44
tt10293884	6.1	48
tt10294046	5.2	14
tt10294052	4.5	108
tt10294344	5.8	12
tt10294458	7.7	20
tt10294858	7.6	558
tt10295074	6.7	168
tt10295106	1.6	18
tt10295212	8.7	109302
tt10295430	3.7	318
tt10295602	6.1	763
tt10295824	4.0	89
tt10295834	5.6	71
tt10295902	6.3	133
tt10295936	5.1	230
tt10296414	8.3	10
tt10297320	3.9	309
tt10297530	5.6	146
tt10298024	9.0	15
tt10298052	4.4	23
tt10298202	8.2	41
tt10298454	6.3	249
tt10298490	9.0	7
tt10298712	4.9	18
tt10298870	6.2	91
tt10299138	7.3	46
tt10299144	6.4	9
tt10299146	7.3	248
tt10299400	7.8	14
tt10299780	4.8	266
tt10299842	6.7	72
tt10299856	7.2	7
tt10299902	4.5	251
tt10299932	3.2	8
tt10300166	5.2	20
tt10300174	6.7	889
tt10300254	7.3	23
tt10300276	3.3	9
tt10300286	6.6	107
tt10300380	3.5	389
tt10300450	3.3	676
tt10300570	8.8	50
tt10300602	4.2	6
tt10300646	2.5	6
tt10300662	5.2	286
tt10300674	5.2	143
tt10300682	8.8	6
tt10300704	3.8	265
tt10300710	6.5	260
tt10301262	5.6	27
tt10302896	6.2	17
tt10303286	3.8	6
tt10303324	4.1	11429
tt10303430	5.5	7378
tt10303892	4.7	1564
tt10303954	6.4	239
tt10304022	7.5	11
tt10305328	2.1	483
tt10305616	6.0	991
tt10305872	4.7	66
tt10305920	8.8	18
tt10306228	6.9	1689
tt10306450	6.2	43
tt10306516	6.0	198
tt10307440	5.9	8254
tt10307724	5.4	3020
tt10307786	4.9	21
tt10307856	4.7	690
tt10307890	9.2	15
tt10307922	5.8	240
tt10307944	6.8	13
tt10308160	6.8	13
tt10308474	7.1	212
tt10308500	8.1	34
tt10308502	4.7	270
tt10308528	8.3	26
tt10308538	6.9	108
tt10308634	7.3	733
tt10308674	4.1	32
tt10308686	6.3	790
tt10308776	8.2	13
tt10308928	4.5	9855
tt10308998	6.5	17
tt10309212	5.3	7
tt10309216	6.9	23
tt10309218	5.7	231
tt10309362	5.2	21
tt10309552	5.4	3904
tt10309574	6.6	343
tt10309670	7.2	100
tt10309902	6.6	25948
tt10309906	5.8	8901
tt10310000	7.6	7
tt10310010	3.6	220
tt10310074	5.8	118
tt10310096	7.7	891
tt10310140	5.9	20817
tt10310222	6.3	1580
tt10310866	5.9	32
tt10311018	7.3	352
tt10311216	7.4	8
tt10312214	8.0	15
tt10312668	8.4	2838
tt10312914	5.4	5
tt10312956	8.6	11
tt10312990	8.1	15
tt10313192	6.3	23
tt10313218	7.9	535
tt10313564	2.5	34
tt10313694	8.5	24
tt10313748	7.0	66
tt10313806	3.4	211
tt10313876	7.4	217
tt10314344	4.8	165
tt10314450	5.9	15266
tt10314526	6.3	9
tt10314548	5.4	352
tt10314760	7.5	13
tt10314886	5.4	9
tt10315070	6.0	25
tt10315082	4.9	106
tt10316018	8.5	35
tt1031658	4.3	436
tt10318332	7.1	898
tt10318440	5.3	142
tt10318842	6.9	10
tt10319078	7.1	23
tt10319486	4.2	4937
tt10319676	2.6	219
tt10319778	7.4	11
tt10319998	7.3	120
tt10320050	7.1	5205
tt10320120	5.5	6
tt10321126	4.2	20
tt10321138	3.2	23
tt10322172	4.0	29
tt10322272	4.9	32
tt10322274	7.5	18472
tt10322278	5.6	22
tt10322520	7.2	14
tt10322592	5.9	48
tt10322700	6.8	11
tt10322726	5.8	114
tt10322734	3.8	13
tt10322936	6.2	248
tt10323168	5.7	111
tt10323178	4.4	316
tt10323214	6.3	327
tt10323416	7.0	71
tt10323688	4.7	538
tt10324122	5.0	4831
tt10324144	8.2	28557
tt10324148	5.8	41
tt10324444	6.7	31
tt10324680	4.7	48
tt10325030	8.2	33
tt10325070	5.3	236
tt10325178	5.1	8
tt10325662	7.9	8
tt10326262	6.1	32
tt10326264	5.3	32
tt10326918	4.0	137
tt10327060	7.5	34
tt10327130	8.7	29
tt10327136	6.2	144
tt10327252	5.4	24065
tt10327518	6.4	146
tt1032763	5.4	2133
tt10327712	6.1	1033
tt10327714	7.0	7
tt10327798	7.5	8
tt10327842	3.1	792
tt10327974	5.6	63
tt10328018	4.3	36
tt10328046	8.2	13
tt10328288	5.8	15
tt10328320	4.9	146
tt10328906	8.3	9
tt10329022	5.7	92
tt10329084	6.2	424
tt10329134	7.3	5007
tt10329506	8.1	19
tt10329546	8.2	25
tt10329550	5.8	6
tt10329566	5.8	2475
tt10329614	6.0	9263
tt10329696	7.2	32
tt10329838	5.0	359
tt10329842	4.7	4795
tt10330046	7.3	533
tt10331100	5.7	13
tt10331140	3.4	340
tt10331828	7.1	497
tt10332260	7.3	19
tt10332272	7.0	37
tt10332328	5.3	6
tt10332416	7.3	11
tt10332428	4.6	82
tt10332462	4.0	7
tt10332464	5.5	11
tt10332588	6.1	9145
tt10332672	5.9	1518
tt10332690	4.6	401
tt10332854	4.0	1027
tt10332890	6.6	52
tt10333342	5.8	5
tt10333370	8.3	7
tt10333426	5.4	16052
tt10333606	5.7	222
tt10333912	6.3	12242
tt10334148	5.4	5464
tt10334198	6.2	10
tt10334286	7.1	33
tt10334302	7.8	23
tt10334410	6.1	984
tt10334438	7.1	468
tt10334456	7.3	1448
tt10334602	7.2	1549
tt10334624	4.6	643
tt10334770	5.0	8
tt10334864	7.4	21
tt10335096	9.0	5
tt1033575	7.3	237786
tt10336980	5.8	6
tt10337550	5.9	30
tt10337580	6.0	71
tt10338208	5.8	15
tt10338230	7.5	13
tt10338308	6.3	944
tt10338472	6.2	42
tt10338808	4.2	168
tt10339052	6.1	2300
tt10339232	4.8	20
tt10339624	7.1	9
tt10339932	6.4	5
tt1034010	3.5	869
tt10340148	8.2	11
tt10340366	3.6	192
tt10340452	6.2	165
tt10340460	5.3	787
tt10340522	5.8	23
tt10340618	6.1	192
tt10340748	5.9	73
tt10340820	6.6	49
tt10340968	7.2	33
tt10341034	7.4	1375
tt10341040	4.7	153
tt10341190	6.9	13
tt10341224	5.5	11
tt10341248	4.9	788
tt10341988	4.9	7
tt10342190	5.8	5
tt10342228	5.7	6075
tt10342250	5.4	870
tt10342350	6.0	13
tt10342460	9.1	11
tt10342730	5.3	41215
tt10342914	3.9	491
tt1034293	5.9	274
tt1034314	5.9	92971
tt10343642	4.7	28
tt1034385	6.0	14831
tt1034389	6.2	68479
tt1034415	6.8	70519
tt10344254	7.8	51
tt10344522	6.6	3853
tt10345102	5.2	16
tt10345590	5.8	4528
tt10345782	5.9	377
tt10345850	6.8	84
tt10345858	6.2	17
tt10345946	8.3	11
tt10345972	9.1	10
tt10346016	7.2	21
tt10346206	7.0	118
tt10346366	9.3	26
tt10346674	7.6	27
tt10348500	8.5	20
tt10348516	5.5	235
tt10349240	3.8	445
tt10349248	6.4	8
tt10349550	2.9	60
tt10349842	5.1	45
tt10349958	7.1	405
tt10350048	5.4	157
tt10350078	6.7	140
tt10350204	5.3	178
tt10350244	6.4	11
tt10350626	5.3	33982
tt10350922	2.4	55945
tt10351124	6.1	8
tt10351328	7.8	17
tt10353252	7.7	22
tt10353560	6.2	73
tt10353704	6.3	165
tt10353736	5.5	62
tt10353762	7.8	5
tt10353866	5.9	406
tt10354036	4.8	12
tt10354076	3.4	63
tt10354764	4.9	251
tt10355058	5.0	55
tt10355356	6.2	12
tt10356526	7.0	161
tt10356654	4.7	6
tt10356734	4.5	65
tt10356932	6.1	26
tt10357088	4.9	26
tt10357206	5.9	8
tt10357406	8.4	7
tt10358022	5.7	1614
tt10358198	4.9	7394
tt10358562	6.6	6
tt10358740	2.8	50
tt10358782	7.3	681
tt10359540	5.3	9
tt10359764	6.8	38
tt10360492	3.3	11
tt10360592	6.4	69
tt10360602	5.7	28
tt10360674	5.8	13
tt10360772	6.6	260
tt10360782	5.3	576
tt10360860	6.5	103
tt10360862	7.0	4372
tt10360878	5.4	50
tt10360882	3.7	9
tt10360970	8.2	10
tt10362466	5.2	26766
tt10362478	6.2	39
tt10362566	7.1	23
tt10362636	5.2	21
tt10363622	6.0	8
tt10363812	5.7	6
tt10363850	6.8	6
tt10363874	8.1	30
tt10364020	6.4	23
tt10364272	5.1	317
tt10364336	7.9	36
tt10364402	5.3	214
tt10364478	6.6	15
tt10364922	7.7	39
tt10365008	6.2	9
tt10365150	7.8	30
tt10365730	5.8	138
tt10365870	6.9	267
tt10365912	7.5	32
tt10366204	7.2	134
tt10366242	4.7	20
tt10366254	5.3	541
tt10366272	7.1	317
tt10366330	7.6	17
tt10366428	6.0	240
tt10366448	8.5	7
tt10366460	8.1	26833
tt10366514	6.3	944
tt10366574	7.4	838
tt10366806	7.1	323
tt10366896	8.4	445
tt10366902	6.8	45
tt10366954	7.6	19
tt10367074	7.0	46
tt10367856	6.8	50
tt10368432	5.8	6
tt10368460	4.0	203
tt10368514	4.4	19
tt10368540	5.2	7
tt10368582	8.5	147
tt10368680	4.2	144
tt10368856	4.4	8
tt10368970	4.8	6
tt10368988	8.2	12
tt10369030	8.1	26
tt10369210	5.9	181
tt10369252	3.5	20
tt10369344	6.2	143
tt10369434	7.8	6
tt10369628	8.7	12
tt10369632	6.6	39
tt10369866	4.5	621
tt10369872	7.2	67
tt10370042	3.3	515
tt10370116	8.5	2910
tt10370308	7.7	8
tt10370380	7.2	2786
tt10370402	5.9	603
tt10370434	8.8	442
tt10370456	1.6	11
tt10370644	7.0	487
tt10370710	8.1	3792
tt10370776	7.4	129
tt10370782	5.8	22
tt10370822	5.7	1528
tt10370840	4.8	12
tt10370886	6.9	20
tt10370932	7.8	2161
tt10371174	6.7	7
tt10371296	6.5	18
tt10372162	5.8	136
tt1037222	4.8	1253
tt1037223	6.2	792
tt10372816	6.8	89
tt10373756	6.6	15
tt10373830	5.4	305
tt10373872	7.3	20
tt10373914	4.6	44
tt10374070	5.9	55
tt10374228	6.9	39
tt10374234	7.4	126
tt10374236	5.9	297
tt10374240	7.8	25
tt10374360	6.3	268
tt10374560	6.8	9
tt10374618	7.6	21
tt10374622	7.1	13
tt10374770	5.9	154
tt10375042	5.9	14
tt10375044	3.5	15
tt10375056	6.9	14
tt10375106	6.6	2759
tt10375110	3.8	6
tt10375192	7.3	69
tt10375196	8.2	76
tt10375208	7.3	6
tt10375270	9.4	11
tt10375272	4.4	395
tt10375658	7.6	5
tt10375682	7.0	1147
tt10375814	6.7	9
tt10375886	6.6	891
tt10375916	3.2	478
tt10375952	8.8	35
tt10375972	6.4	859
tt10376010	7.1	41
tt10376042	7.2	11
tt10376072	6.0	9
tt10376078	7.1	17
tt10376384	6.1	73
tt10376478	6.3	17
tt10376772	5.8	11
tt10376800	5.0	22
tt10377168	6.6	115
tt10377292	6.1	48
tt10377314	6.2	53
tt10378512	9.4	17
tt10378590	3.7	54
tt10378660	8.8	110
tt10378728	6.8	5
tt10378770	6.6	8
tt10378798	2.5	917
tt10378926	5.6	190
tt10378980	3.4	44
tt10379006	5.1	114
tt10379012	5.8	57
tt10379140	3.8	68
tt10380066	2.4	347
tt10380266	8.8	602
tt10380744	5.1	70
tt10380760	6.3	34
tt10380766	4.8	43
tt10380900	6.8	1059
tt10380980	6.3	163
tt10381014	6.4	918
tt10381046	4.9	9
tt10381126	5.2	457
tt10381134	4.5	110
tt10381532	6.1	13
tt10381602	7.3	89
tt10382116	7.2	31
tt10382436	5.8	65
tt10382610	5.9	70
tt10383290	6.3	498
tt10383464	6.7	58
tt10383542	5.1	10
tt10383816	6.9	81
tt10383918	7.6	35
tt10383944	5.1	115
tt10384108	7.0	325
tt10384130	6.5	15
tt10384246	5.1	228
tt10384456	6.3	42
tt10384472	6.1	74
tt10384504	8.5	290
tt10384514	8.3	488
tt10384534	7.6	10
tt10384606	8.1	862
tt10384744	7.2	9920
tt10384908	5.7	139
tt10384944	5.7	428
tt10385004	8.7	7
tt10385460	7.5	28
tt10385482	4.2	45
tt10385556	6.2	179
tt1038693	7.2	3137
tt10388028	6.1	423
tt10388676	4.3	21
tt10389922	6.2	499
tt10389924	4.8	673
tt10389978	8.4	5
tt10392128	5.9	33
tt10392606	2.9	10
tt10392636	3.3	25
tt10392644	2.8	27
tt10392720	4.5	6
tt10392792	4.8	305
tt10393022	6.9	36
tt10393074	7.0	262
tt10393098	7.6	18
tt10393168	6.5	12
tt10393440	6.1	63
tt10393846	4.2	6
tt10394178	7.6	16
tt10394202	4.6	73
tt10394256	3.2	28
tt10394300	7.1	50
tt10394738	7.8	7564
tt10394760	5.8	32
tt10394802	4.9	86
tt10394820	6.8	47
tt10394822	7.6	274
tt10394874	7.3	508
tt10395106	5.3	18
tt10395398	7.0	54
tt10395748	6.3	26
tt10395866	6.1	78
tt10396028	6.0	107
tt10396038	5.7	42
tt1039613	6.3	183
tt10396450	7.3	37
tt10397188	4.5	334
tt10397306	7.1	27
tt10397348	7.8	10
tt10397696	4.1	160
tt10397734	4.4	132
tt10397854	5.3	798
tt10397930	2.8	18
tt10397992	4.4	252
tt10398044	8.7	84
tt10398068	8.1	15
tt10398080	7.2	139
tt10398140	4.9	10
tt10398182	3.8	63
tt10398318	8.2	9
tt10398376	7.2	7
tt10398802	5.8	22
tt10399114	4.3	239
tt10399342	9.0	8
tt10399352	4.2	8
tt10399550	5.7	61
tt10399674	3.4	255
tt10399736	4.8	32
tt10399760	4.4	138
tt10400028	6.7	209
tt10400198	7.5	17
tt10400212	8.5	6
tt10400364	5.4	11
tt10400418	7.3	470
tt10402510	2.2	24
tt10402832	3.7	72
tt10402898	6.8	58
tt10403346	8.4	80
tt10403390	5.2	88
tt10403580	5.4	19
tt10403962	6.2	429
tt10404324	3.9	56
tt10404502	7.3	29
tt10404530	8.5	70
tt10404944	6.9	6581
tt10405022	6.0	16
tt10405328	8.7	11
tt10405390	5.9	111
tt10405532	6.4	103
tt10405760	5.8	86
tt10405834	7.1	29
tt10405902	6.5	755
tt10406288	6.8	191
tt10406312	6.3	26
tt10406596	6.9	41
tt10406630	5.2	17
tt10407026	7.3	81
tt10407272	6.6	3539
tt10407900	8.5	231
tt10408656	5.9	20
tt10408818	5.9	15
tt10408904	4.9	16
tt10408944	4.5	103
tt10408984	6.5	90
tt10409102	4.8	33
tt10409498	7.0	4694
tt10409554	6.5	543
tt10409568	6.6	84
tt10409582	5.8	129
tt10409590	6.4	740
tt10409774	4.8	121
tt10409900	5.3	31
tt10409958	6.6	19
tt10410036	8.2	51
tt10410186	6.4	89
tt10410398	7.0	7
tt10410520	4.0	125
tt10410602	5.9	114
tt10410604	7.2	102
tt10410686	4.8	41
tt10410782	6.9	17
tt10411334	6.6	5
tt10411720	8.8	31
tt10411858	6.7	23
tt10411954	5.5	171
tt10412690	6.4	88
tt10413092	5.7	65
tt10413246	7.8	5
tt10413374	4.0	211
tt10413424	5.7	27
tt10413458	7.3	84
tt10413566	5.8	3151
tt10414750	6.6	25
tt10414756	5.6	40
tt10414924	7.3	13
tt10415316	6.6	18
tt10415334	6.3	10
tt10415472	6.1	195
tt10415510	4.6	120
tt10415576	5.7	125
tt10415600	7.4	874
tt10415684	6.6	54
tt10415754	5.7	26
tt10415798	6.2	89
tt10415856	6.5	79
tt10415914	6.7	29
tt10416008	7.0	100
tt10416616	3.6	163
tt10416734	8.0	70
tt10417498	6.0	24
tt10417582	8.5	23
tt10417622	7.5	476
tt10417642	6.1	186
tt10417656	8.7	7
tt10417658	6.0	10
tt10417688	6.4	21
tt10417932	7.9	13
tt10417946	6.7	7
tt10418474	8.3	15
tt10418630	6.9	1136
tt10418662	4.8	18892
tt10418830	6.0	27
tt10418846	3.7	551
tt10418914	3.6	22
tt10418972	6.9	17
tt10419042	6.7	168
tt10419110	7.6	6
tt10419130	8.3	14
tt10419266	7.4	802
tt10419566	4.2	310
tt10419672	2.9	283
tt10420250	3.8	47
tt10420532	7.0	2611
tt10422110	4.6	51
tt10422784	9.2	7
tt10422832	3.5	9
